"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
8.150276367E1,-5.010639191E0,2.917302322E1,-4.109945297E1,5.064915423E1
8.151281067E1,-4.752468109E0,2.935444260E1,-4.104593277E1,5.068567697E1
8.152285767E1,-4.442234039E0,2.950019073E1,-4.090613937E1,5.062911154E1
8.153290567E1,-4.131347656E0,2.947509766E1,-4.089896774E1,5.058235836E1
8.154295267E1,-3.935367584E0,2.971857452E1,-4.093063736E1,5.073458253E1
8.155299967E1,-3.579586029E0,2.961967850E1,-4.084184265E1,5.057860122E1
8.156304667E1,-3.149776459E0,2.969836426E1,-4.095011520E1,5.068358577E1
8.157309367E1,-2.673248291E0,2.970519638E1,-4.080520630E1,5.054314800E1
8.158314167E1,-2.391086578E0,2.972411346E1,-4.085595322E1,5.058111436E1
8.159318867E1,-1.945858002E0,2.989925003E1,-4.072103119E1,5.055644268E1
8.160323567E1,-1.636169434E0,2.980430603E1,-4.099617386E1,5.071153695E1
8.161328267E1,-1.298511505E0,2.989163208E1,-4.101420212E1,5.076771194E1
8.162333067E1,-1.030471802E0,3.017344666E1,-4.102489090E1,5.093663150E1
8.163337767E1,-9.451904297E-1,3.032369995E1,-4.088283539E1,5.090998324E1
8.164342467E1,-5.728187561E-1,3.024858475E1,-4.095682907E1,5.091921885E1
8.165347167E1,-3.500823975E-1,3.041331100E1,-4.098424911E1,5.103724835E1
8.166351967E1,-2.008895874E-1,3.046470261E1,-4.085452271E1,5.096303059E1
8.167356667E1,6.340789795E-2,3.047722244E1,-4.065730286E1,5.081221688E1
8.168361367E1,9.238052368E-2,3.090058136E1,-4.049340820E1,5.093692738E1
8.169366067E1,2.484588623E-1,3.099888229E1,-4.068670654E1,5.115076270E1
8.170370767E1,3.380622864E-1,3.105744553E1,-4.048374176E1,5.102560686E1
8.171375567E1,2.645339966E-1,3.124682617E1,-4.041517258E1,5.108640033E1
8.172380267E1,6.418991089E-1,3.090759659E1,-4.046596527E1,5.092333362E1
8.173384967E1,6.575965881E-1,3.074919891E1,-4.050323486E1,5.085722861E1
8.174389667E1,4.860877991E-1,3.050216293E1,-4.080710220E1,5.094936521E1
8.175394467E1,1.259498596E-1,3.050549316E1,-4.091639709E1,5.103677623E1
8.176399167E1,-1.739501953E-2,3.019170761E1,-4.112804413E1,5.102014822E1
8.177403867E1,-2.495841980E-1,2.997346497E1,-4.121969986E1,5.096601368E1
8.178408567E1,-7.669219971E-1,2.982765579E1,-4.153397751E1,5.114047817E1
8.179413367E1,-1.069290161E0,2.971006393E1,-4.167613602E1,5.119308150E1
8.180418067E1,-1.450134277E0,2.951318359E1,-4.168008423E1,5.109168540E1
8.181422767E1,-1.636848450E0,2.903238678E1,-4.182857132E1,5.094298905E1
8.182427467E1,-2.014125824E0,2.874480820E1,-4.232821274E1,5.120545181E1
8.183432167E1,-2.388378143E0,2.852826691E1,-4.256905365E1,5.130000674E1
8.184436967E1,-2.902225494E0,2.843622589E1,-4.260748291E1,5.130730412E1
8.185441667E1,-3.163642883E0,2.826349258E1,-4.275476837E1,5.134981858E1
8.186446367E1,-3.646991730E0,2.832755280E1,-4.279997635E1,5.145472545E1
8.187451067E1,-4.021411896E0,2.806380081E1,-4.300570679E1,5.150960576E1
8.188455867E1,-4.362701416E0,2.785034180E1,-4.298608780E1,5.140504300E1
8.189460567E1,-4.502529144E0,2.737787247E1,-4.316303253E1,5.131148065E1
8.190465267E1,-4.648002625E0,2.690232086E1,-4.342909241E1,5.129741576E1
8.191469967E1,-4.846607208E0,2.611872864E1,-4.370103836E1,5.114155200E1
8.192474767E1,-5.209632874E0,2.585940552E1,-4.396475220E1,5.127132302E1
8.193479467E1,-5.574337006E0,2.533316422E1,-4.439315033E1,5.141589480E1
8.194484167E1,-5.700164795E0,2.461049652E1,-4.479548264E1,5.142765484E1
8.195488867E1,-6.000862122E0,2.452798462E1,-4.495721436E1,5.156339301E1
8.196493567E1,-6.270290375E0,2.382895279E1,-4.511077881E1,5.140153594E1
8.197498408E1,-6.573688507E0,2.321383095E1,-4.531077957E1,5.133382972E1
8.198503108E1,-6.687294006E0,2.263319778E1,-4.532937622E1,5.110512588E1
8.199507808E1,-7.007274628E0,2.256439972E1,-4.552841568E1,5.129415821E1
8.200512508E1,-7.413990021E0,2.245828629E1,-4.545424652E1,5.123895391E1
8.201517308E1,-7.685867310E0,2.255465698E1,-4.552620697E1,5.138502339E1
8.202522008E1,-7.981609344E0,2.211362457E1,-4.551277161E1,5.122627118E1
8.203526708E1,-8.365356445E0,2.221157646E1,-4.548394012E1,5.130421159E1
8.204531408E1,-8.742172241E0,2.221178055E1,-4.546899033E1,5.135384944E1
8.205536208E1,-9.088191986E0,2.208205032E1,-4.533917618E1,5.124307833E1
8.206540908E1,-9.421649933E0,2.216946030E1,-4.535466003E1,5.135462632E1
8.207545608E1,-9.806461334E0,2.209144211E1,-4.539471817E1,5.142838648E1
8.208550308E1,-9.928539276E0,2.203310776E1,-4.549940872E1,5.151921897E1
8.209555008E1,-1.007698441E1,2.202642632E1,-4.540995789E1,5.146623501E1
8.210559808E1,-1.015399933E1,2.215962219E1,-4.539337540E1,5.152388852E1
8.211564508E1,-1.002310562E1,2.211538696E1,-4.543476486E1,5.151573395E1
8.212569208E1,-9.857852936E0,2.202470398E1,-4.547544861E1,5.148088263E1
8.213573908E1,-9.665691376E0,2.195655060E1,-4.568478394E1,5.160053476E1
8.214578708E1,-9.534053802E0,2.177404785E1,-4.562139130E1,5.144238219E1
8.215583408E1,-9.319377899E0,2.171837234E1,-4.556263351E1,5.132730340E1
8.216588108E1,-9.262142181E0,2.144996452E1,-4.586618805E1,5.147422133E1
8.217592808E1,-9.216926575E0,2.102559280E1,-4.596043015E1,5.137497861E1
8.218597608E1,-9.221858978E0,2.092368698E1,-4.611368179E1,5.147149705E1
8.219602308E1,-8.939056396E0,2.050421715E1,-4.642932510E1,5.153651016E1
8.220607008E1,-8.668857574E0,2.022777176E1,-4.677249527E1,5.169118064E1
8.221611708E1,-8.300117493E0,2.007566261E1,-4.698461914E1,5.176368047E1
8.222616408E1,-7.775398254E0,1.960677719E1,-4.730991364E1,5.179874958E1
8.223621208E1,-7.302768707E0,1.923575211E1,-4.740880585E1,5.168113255E1
8.224625908E1,-6.855697632E0,1.895278168E1,-4.750557709E1,5.160415078E1
8.225630608E1,-6.271556854E0,1.882283020E1,-4.756917572E1,5.154083663E1
8.226635308E1,-5.781501770E0,1.831848526E1,-4.758853149E1,5.131920688E1
8.227640108E1,-5.370536804E0,1.823220062E1,-4.775273895E1,5.139630223E1
8.228644808E1,-5.108432770E0,1.806163025E1,-4.777015305E1,5.132549166E1
8.229649508E1,-4.925460815E0,1.789678383E1,-4.778565216E1,5.126425254E1
8.230654208E1,-4.615047455E0,1.772583008E1,-4.784899902E1,5.123505072E1
8.231659008E1,-4.345649719E0,1.776289749E1,-4.805882263E1,5.142038148E1
8.232663708E1,-4.001338959E0,1.741041374E1,-4.827433395E1,5.147372668E1
8.233668408E1,-3.726219177E0,1.726243591E1,-4.859797287E1,5.170724678E1
8.234673108E1,-3.214214325E0,1.716982079E1,-4.859566879E1,5.163983874E1
8.235677808E1,-2.614006042E0,1.703449821E1,-4.865055466E1,5.161282423E1
8.236682608E1,-2.025600433E0,1.696116257E1,-4.838811111E1,5.131465083E1
8.237687308E1,-1.466053009E0,1.698185730E1,-4.850424194E1,5.141200517E1
8.238692008E1,-1.155963898E0,1.683718491E1,-4.865835190E1,5.150206071E1
8.239696708E1,-6.666793823E-1,1.702556229E1,-4.877521896E1,5.166561930E1
8.240701508E1,-3.771781921E-1,1.692396164E1,-4.855212784E1,5.141859448E1
8.241706208E1,-5.813217163E-2,1.690594864E1,-4.845687866E1,5.132137536E1
8.242710908E1,1.875572205E-1,1.691277695E1,-4.874616241E1,5.159714674E1
8.243715608E1,5.027656555E-1,1.676013756E1,-4.861090469E1,5.142154256E1
8.244720408E1,9.007110596E-1,1.688953781E1,-4.845434189E1,5.132144791E1
8.245725108E1,1.416103363E0,1.696890640E1,-4.860778809E1,5.150404058E1
8.246729808E1,1.854431152E0,1.702945137E1,-4.829707336E1,5.124498438E1
8.247734508E1,2.093200684E0,1.736627007E1,-4.827597046E1,5.134723117E1
8.248739208E1,2.423915863E0,1.754084778E1,-4.848656845E1,5.161883405E1
8.249744008E1,2.703754425E0,1.790313530E1,-4.822127533E1,5.150848412E1
8.250748708E1,2.706291199E0,1.814915848E1,-4.817830276E1,5.155448402E1
8.251753408E1,2.657814026E0,1.823682976E1,-4.808325195E1,5.149412640E1
8.252758108E1,2.590297699E0,1.834109688E1,-4.798056412E1,5.143189681E1
8.253762908E1,2.786586761E0,1.828123856E1,-4.792710495E1,5.137096590E1
8.254767608E1,2.798767090E0,1.825256729E1,-4.780111313E1,5.124388477E1
8.255772308E1,2.863613129E0,1.854185677E1,-4.787558365E1,5.142054300E1
8.256777008E1,3.015922546E0,1.858884430E1,-4.759974289E1,5.118961266E1
8.257781808E1,3.313812256E0,1.884012222E1,-4.760558319E1,5.130519572E1
8.258786508E1,3.830894470E0,1.916664505E1,-4.752455521E1,5.138695732E1
8.259791208E1,4.211761475E0,1.928088570E1,-4.750245667E1,5.143904040E1
8.260795908E1,4.479057312E0,1.983450699E1,-4.720602036E1,5.139920213E1
8.261800608E1,4.595779419E0,2.005479622E1,-4.689456558E1,5.120953350E1
8.262805408E1,4.830635071E0,2.035797119E1,-4.679533386E1,5.125997754E1
8.263810108E1,4.860969543E0,2.048149300E1,-4.671814346E1,5.124163843E1
8.264814808E1,4.861915588E0,2.059034348E1,-4.653350449E1,5.111719385E1
8.265819508E1,5.008613586E0,2.065386200E1,-4.637092209E1,5.100912311E1
8.266824308E1,5.112808228E0,2.064269638E1,-4.661670685E1,5.123845313E1
8.267829008E1,5.450607300E0,2.094129181E1,-4.641929626E1,5.121521149E1
8.268833708E1,5.600074768E0,2.134352493E1,-4.642945862E1,5.140624010E1
8.269838408E1,5.767265320E0,2.190774536E1,-4.608148575E1,5.134894337E1
8.270843208E1,6.003959656E0,2.203509903E1,-4.571323013E1,5.110080753E1
8.271847908E1,6.156021118E0,2.230163956E1,-4.575391006E1,5.127065446E1
8.272852608E1,6.140243530E0,2.246569061E1,-4.558492661E1,5.118979761E1
8.273857308E1,6.366157532E0,2.263002205E1,-4.544144821E1,5.116220358E1
8.274862008E1,6.628952026E0,2.273131752E1,-4.540223694E1,5.120565321E1
8.275866808E1,6.952865601E0,2.260996628E1,-4.523549271E1,5.104706373E1
8.276871508E1,7.020408630E0,2.285066223E1,-4.504588699E1,5.099579234E1
8.277876208E1,7.102233887E0,2.305342484E1,-4.494303131E1,5.100762871E1
8.278880908E1,7.273574829E0,2.308712769E1,-4.461676788E1,5.075998751E1
8.279885708E1,7.353591919E0,2.331456947E1,-4.474269867E1,5.098581713E1
8.280890408E1,7.375869751E0,2.363768387E1,-4.469639587E1,5.109707778E1
8.281895108E1,7.647857666E0,2.370159149E1,-4.462810516E1,5.110697542E1
8.282899808E1,7.871520996E0,2.393156052E1,-4.442356491E1,5.106988889E1
8.283904608E1,8.339988708E0,2.418841171E1,-4.418547821E1,5.105870305E1
8.284909308E1,8.600074768E0,2.453348923E1,-4.413291168E1,5.122076994E1
8.285914008E1,8.605575562E0,2.502729416E1,-4.372341156E1,5.110927609E1
8.286918708E1,8.675621033E0,2.509393692E1,-4.340965652E1,5.088585609E1
8.287923408E1,8.685424805E0,2.541421509E1,-4.328993607E1,5.094445502E1
8.288928208E1,8.792976379E0,2.553365326E1,-4.327138519E1,5.100682953E1
8.289932908E1,8.846794128E0,2.573267746E1,-4.289353180E1,5.079657002E1
8.290937608E1,9.146667480E0,2.600153732E1,-4.277967072E1,5.089048728E1
8.291942308E1,9.494949341E0,2.625954819E1,-4.254624557E1,5.089106942E1
8.292947108E1,9.772636414E0,2.664095306E1,-4.238492966E1,5.100712759E1
8.293951808E1,1.009253693E1,2.699009323E1,-4.207649994E1,5.099761055E1
8.294956508E1,1.035255432E1,2.714702988E1,-4.191085434E1,5.099663051E1
8.295961208E1,1.056790924E1,2.734545135E1,-4.159682465E1,5.088958868E1
8.296966033E1,1.103099823E1,2.723669815E1,-4.114231873E1,5.055898573E1
8.297970733E1,1.134425354E1,2.730530930E1,-4.102830887E1,5.057266191E1
8.298975433E1,1.194307709E1,2.723446274E1,-4.099988937E1,5.064922487E1
8.299980133E1,1.255356598E1,2.711734390E1,-4.064178085E1,5.044498697E1
8.300984833E1,1.303913116E1,2.703540421E1,-4.049727631E1,5.040794987E1
8.301989633E1,1.340222168E1,2.711594772E1,-4.027771378E1,5.037051115E1
8.302994333E1,1.378710175E1,2.685471725E1,-4.055373001E1,5.055556380E1
8.303999033E1,1.396499634E1,2.666649246E1,-4.055545044E1,5.050611352E1
8.305003733E1,1.408269501E1,2.640166473E1,-4.036972427E1,5.025022226E1
8.306008533E1,1.425340271E1,2.619184875E1,-4.058962250E1,5.036556249E1
8.307013233E1,1.443917847E1,2.621649551E1,-4.067339325E1,5.049870721E1
8.308017933E1,1.481045532E1,2.604899597E1,-4.045035172E1,5.034015030E1
8.309022633E1,1.508573151E1,2.587910843E1,-4.021743393E1,5.014727849E1
8.310027433E1,1.525897980E1,2.602929688E1,-3.995391083E1,5.006671300E1
8.311032133E1,1.559823608E1,2.597962570E1,-3.991015244E1,5.011053969E1
8.312036833E1,1.574185944E1,2.607862091E1,-3.960816193E1,4.996706013E1
8.313041533E1,1.601043701E1,2.599897003E1,-3.987979889E1,5.022627694E1
8.314046333E1,1.611827850E1,2.618276596E1,-3.976837158E1,5.026787755E1
8.315051033E1,1.609973145E1,2.622383118E1,-3.970240402E1,5.023118115E1
8.316055733E1,1.590697479E1,2.630509567E1,-3.973427963E1,5.023746494E1
8.317060433E1,1.587316895E1,2.612727356E1,-3.955740738E1,4.999380356E1
8.318065133E1,1.566320801E1,2.617440414E1,-3.966576767E1,5.003807193E1
8.319069933E1,1.542089844E1,2.615252686E1,-3.974566269E1,5.001476254E1
8.320074633E1,1.518824768E1,2.639674759E1,-3.973472595E1,5.006315609E1
8.321079333E1,1.498455811E1,2.658222580E1,-3.977305984E1,5.013031019E1
8.322084033E1,1.484595490E1,2.706594467E1,-3.969462204E1,5.028549251E1
8.323088833E1,1.467539978E1,2.744617081E1,-3.939874649E1,5.020877290E1
8.324093533E1,1.444181061E1,2.776626587E1,-3.916663361E1,5.013538273E1
8.325098233E1,1.435563660E1,2.807159424E1,-3.906262970E1,5.019947952E1
8.326102933E1,1.411336517E1,2.844580078E1,-3.879862976E1,5.013665655E1
8.327107733E1,1.400050354E1,2.870042419E1,-3.857497025E1,5.007750770E1
8.328112433E1,1.366441345E1,2.887393188E1,-3.856133270E1,5.007391055E1
8.329117133E1,1.318654633E1,2.894632339E1,-3.885302353E1,5.021286767E1
8.330121833E1,1.293968964E1,2.876828766E1,-3.883883286E1,5.003503653E1
8.331126533E1,1.256973267E1,2.882703018E1,-3.910041428E1,5.017806538E1
8.332131333E1,1.240027618E1,2.879331589E1,-3.901539993E1,5.005020800E1
8.333136033E1,1.224519348E1,2.888204193E1,-3.890690231E1,4.997863701E1
8.334140733E1,1.205977631E1,2.895215607E1,-3.892244720E1,4.998622252E1
8.335145433E1,1.179726410E1,2.911171341E1,-3.913454437E1,5.018146930E1
8.336150233E1,1.152810669E1,2.919163513E1,-3.933023834E1,5.031815233E1
8.337154933E1,1.160768127E1,2.923882294E1,-3.905833435E1,5.015177478E1
8.338159633E1,1.145663452E1,2.909571457E1,-3.918979263E1,5.013636333E1
8.339164333E1,1.133310699E1,2.893199539E1,-3.939488983E1,5.017426648E1
8.340169133E1,1.135499573E1,2.847120285E1,-3.959189224E1,5.007058269E1
8.341173833E1,1.159214020E1,2.839810944E1,-3.954512405E1,5.004645013E1
8.342178533E1,1.153665161E1,2.790189362E1,-3.987634277E1,5.001732411E1
8.343183233E1,1.145615387E1,2.754106903E1,-4.018549347E1,5.004625691E1
8.344187933E1,1.140888977E1,2.707228470E1,-4.058108139E1,5.009885759E1
8.345192733E1,1.145237732E1,2.670158386E1,-4.089571381E1,5.016563500E1
8.346197433E1,1.130382538E1,2.631530762E1,-4.112968063E1,5.011908331E1
8.347202133E1,1.116954041E1,2.607676697E1,-4.136737823E1,5.015990820E1
8.348206833E1,1.076191711E1,2.593819809E1,-4.160244751E1,5.019335234E1
8.349211633E1,1.010153961E1,2.585083771E1,-4.170180130E1,5.009338424E1
8.350216333E1,9.655395508E0,2.605120087E1,-4.169653702E1,5.010481941E1
8.351221033E1,9.241226196E0,2.618666077E1,-4.192417526E1,5.028695591E1
8.352225733E1,8.718482971E0,2.641213608E1,-4.182818985E1,5.023156720E1
8.353230533E1,8.704139709E0,2.639571762E1,-4.184103394E1,5.023114649E1
8.354235233E1,8.758575439E0,2.615630722E1,-4.170572662E1,5.000232679E1
8.355239933E1,8.942886353E0,2.581649017E1,-4.191549301E1,5.003373797E1
8.356244633E1,8.989494324E0,2.579733658E1,-4.202810287E1,5.012658989E1
8.357249333E1,8.980041504E0,2.582086563E1,-4.198503876E1,5.010091543E1
8.358254133E1,9.093093872E0,2.570891571E1,-4.203919601E1,5.010914791E1
8.359258833E1,9.233917236E0,2.553511429E1,-4.192857361E1,4.995310375E1
8.360263533E1,9.398010254E0,2.579872894E1,-4.187034607E1,5.007017967E1
8.361268233E1,9.735557556E0,2.563236237E1,-4.162136078E1,4.984111510E1
8.362273033E1,9.933319092E0,2.575291061E1,-4.163315201E1,4.995200276E1
8.363277733E1,9.826858521E0,2.572779083E1,-4.179486847E1,5.005294597E1
8.364282433E1,9.441734314E0,2.579266739E1,-4.200990677E1,5.019203427E1
8.365287133E1,8.693908691E0,2.581307220E1,-4.216207123E1,5.019500966E1
8.366291933E1,7.728195190E0,2.576207352E1,-4.230612183E1,5.013199953E1
8.367296633E1,6.567855835E0,2.598003769E1,-4.243648911E1,5.018918904E1
8.368301333E1,5.598312378E0,2.616790009E1,-4.226678848E1,5.002580839E1
8.369306033E1,4.733772278E0,2.664869690E1,-4.196828461E1,4.993894832E1
8.370310833E1,4.207969666E0,2.700324631E1,-4.187123489E1,5.000082631E1
8.371315533E1,3.791244507E0,2.742267990E1,-4.176083755E1,5.010333782E1
8.372320233E1,3.742469788E0,2.767561340E1,-4.148274612E1,5.000763825E1
8.373324933E1,3.463424683E0,2.802146149E1,-4.135633469E1,5.007538350E1
8.374329733E1,3.362930298E0,2.830211258E1,-4.111418533E1,5.002694386E1
8.375334433E1,3.144561768E0,2.885230637E1,-4.080833817E1,5.007658450E1
8.376339133E1,2.845710754E0,2.918697739E1,-4.049969482E1,5.000202995E1
8.377343833E1,2.378330231E0,2.988423538E1,-4.021271133E1,5.015761290E1
8.378348533E1,1.853710175E0,3.031581497E1,-4.013780212E1,5.033416373E1
8.379353333E1,1.244224548E0,3.087929153E1,-3.945141220E1,5.011479487E1
8.380358033E1,5.486793518E-1,3.135218811E1,-3.881974792E1,4.990224020E1
8.381362733E1,-1.982994080E-1,3.176845551E1,-3.866488266E1,5.004245437E1
8.382367433E1,-8.619232178E-1,3.213386917E1,-3.857544708E1,5.021348003E1
8.383372233E1,-1.153396606E0,3.222306824E1,-3.825325394E1,5.002967007E1
8.384376933E1,-1.553199768E0,3.213908768E1,-3.837530136E1,5.007990756E1
8.385381633E1,-1.511993408E0,3.210604858E1,-3.840102005E1,5.007716866E1
8.386386333E1,-1.719970703E0,3.214688110E1,-3.824599838E1,4.999136582E1
8.387391133E1,-1.763488770E0,3.188027573E1,-3.841680145E1,4.995310308E1
8.388395833E1,-1.918579102E0,3.158716965E1,-3.864930344E1,4.995196581E1
8.389400533E1,-2.336982727E0,3.138451385E1,-3.885965729E1,5.000522135E1
8.390405233E1,-2.606662750E0,3.139159012E1,-3.898429871E1,5.011987796E1
8.391409933E1,-2.845016479E0,3.121823883E1,-3.915856171E1,5.016039782E1
8.392414733E1,-3.119953156E0,3.105538559E1,-3.928538513E1,5.017482005E1
8.393419433E1,-3.605991364E0,3.107185745E1,-3.938408661E1,5.029482853E1
8.394424133E1,-3.854343414E0,3.064485168E1,-3.931124878E1,4.999337135E1
8.395428833E1,-4.422576904E0,3.046390533E1,-3.951865005E1,5.009323724E1
8.396433633E1,-4.993511200E0,3.050995255E1,-3.961829758E1,5.025337662E1
8.397438342E1,-5.342220306E0,3.001375961E1,-3.986763000E1,5.018757821E1
8.398443042E1,-5.749023438E0,2.965162277E1,-4.001018143E1,5.013067545E1
8.399447742E1,-6.109115601E0,2.956184769E1,-3.999836349E1,5.011080936E1
8.400452542E1,-6.366573334E0,2.927876663E1,-4.036113739E1,5.026729397E1
8.401457242E1,-6.641719818E0,2.894600677E1,-4.045341492E1,5.018428568E1
8.402461942E1,-6.949546814E0,2.878115463E1,-4.051272964E1,5.017900284E1
8.403466642E1,-7.106334686E0,2.865616608E1,-4.051674271E1,5.013264691E1
8.404471342E1,-7.413059235E0,2.871297455E1,-4.077839279E1,5.042088529E1
8.405476142E1,-7.671520233E0,2.874824524E1,-4.057318497E1,5.031398578E1
8.406480842E1,-7.666889191E0,2.863099289E1,-4.034789658E1,5.006463524E1
8.407485542E1,-7.538116455E0,2.836151886E1,-4.030090332E1,4.985340269E1
8.408490242E1,-7.714599609E0,2.864687729E1,-4.027584839E1,5.002302059E1
8.409495042E1,-7.728652954E0,2.890386200E1,-4.012003326E1,5.004780099E1
8.410499742E1,-7.755828857E0,2.935589600E1,-4.002709579E1,5.024032154E1
8.411504442E1,-7.485641479E0,2.942832947E1,-4.001713181E1,5.023377590E1
8.412509142E1,-7.303928375E0,2.945158768E1,-3.997901535E1,5.019028845E1
8.413513942E1,-6.986515045E0,2.959903336E1,-4.001615143E1,5.026138223E1
8.414518642E1,-6.636714935E0,2.952173233E1,-4.002712631E1,5.017718113E1
8.415523342E1,-6.374542236E0,2.933512878E1,-4.040435028E1,5.033583307E1
8.416528042E1,-6.044250488E0,2.933298492E1,-4.044602966E1,5.032731151E1
8.417532842E1,-5.739337921E0,2.904539490E1,-4.067420578E1,5.030870680E1
8.418537542E1,-5.494342804E0,2.883899307E1,-4.069089508E1,5.017593314E1
8.419542242E1,-5.110157013E0,2.862228394E1,-4.085449600E1,5.014417898E1
8.420546942E1,-4.800689697E0,2.818092346E1,-4.121524429E1,5.015882206E1
8.421551642E1,-4.553012848E0,2.802182007E1,-4.143656158E1,5.022888573E1
8.422556442E1,-4.245052338E0,2.799457932E1,-4.149738693E1,5.023693922E1
8.423561142E1,-3.882476807E0,2.787479782E1,-4.171189880E1,5.031858982E1
8.424565842E1,-3.541301727E0,2.756581879E1,-4.194898224E1,5.032029704E1
8.425570542E1,-3.199771881E0,2.742381668E1,-4.185071945E1,5.013768024E1
8.426575342E1,-2.830638885E0,2.748753738E1,-4.206454468E1,5.032894939E1
8.427580042E1,-2.559852600E0,2.752288818E1,-4.221031570E1,5.045565351E1
8.428584742E1,-2.202648163E0,2.727433777E1,-4.234772110E1,5.041895122E1
8.429589442E1,-1.900806427E0,2.744035721E1,-4.242462921E1,5.056120482E1
8.430594242E1,-1.462249756E0,2.739991760E1,-4.241572571E1,5.051719951E1
8.431598942E1,-1.146194458E0,2.707921219E1,-4.260343552E1,5.049406116E1
8.432603642E1,-5.512657166E-1,2.687379837E1,-4.266632462E1,5.042737539E1
8.433608342E1,1.497268677E-2,2.675440598E1,-4.270418549E1,5.039291539E1
8.434613142E1,5.082244873E-1,2.631615067E1,-4.310427094E1,5.050521014E1
8.435617842E1,1.123191833E0,2.626652145E1,-4.315737152E1,5.053464580E1
8.436622542E1,1.628295898E0,2.596197510E1,-4.334334946E1,5.055018735E1
8.437627242E1,2.075531006E0,2.576592255E1,-4.347097015E1,5.057584245E1
8.438631942E1,2.464984894E0,2.567710114E1,-4.336198807E1,5.045445156E1
8.439636742E1,2.831272125E0,2.554008484E1,-4.326320267E1,5.031914884E1
8.440641442E1,3.302421570E0,2.524204254E1,-4.340409088E1,5.031880171E1
8.441646142E1,3.358406067E0,2.545973206E1,-4.345524597E1,5.047608592E1
8.442650842E1,3.511581421E0,2.547161484E1,-4.353709412E1,5.056296007E1
8.443655642E1,3.680847168E0,2.552311707E1,-4.327182388E1,5.037289830E1
8.444660342E1,3.834640503E0,2.565849304E1,-4.336326218E1,5.053152718E1
8.445665042E1,4.112556458E0,2.570630264E1,-4.312943268E1,5.037732704E1
8.446669742E1,4.220863342E0,2.588716507E1,-4.300131607E1,5.036937747E1
8.447674542E1,4.390785217E0,2.608123398E1,-4.268768311E1,5.021700956E1
8.448679242E1,4.275711060E0,2.645365524E1,-4.264939880E1,5.036912545E1
8.449683942E1,4.193511963E0,2.712140656E1,-4.207572937E1,5.023468163E1
8.450688642E1,4.064941406E0,2.790703201E1,-4.150764847E1,5.018178022E1
8.451693342E1,3.974639893E0,2.876433563E1,-4.094413757E1,5.019568874E1
8.452698142E1,3.628196716E0,2.953745270E1,-4.051919937E1,5.027355608E1
8.453702842E1,3.377182007E0,3.034896088E1,-3.985806656E1,5.021085793E1
8.454707542E1,2.941116333E0,3.154290009E1,-3.899353790E1,5.024042903E1
8.455712242E1,2.792686462E0,3.250498199E1,-3.813393784E1,5.018535809E1
8.456717042E1,2.994308472E0,3.349506378E1,-3.735429764E1,5.026160297E1
8.457721742E1,3.204406738E0,3.427058029E1,-3.655413818E1,5.020902224E1
8.458726442E1,3.329727173E0,3.467095566E1,-3.612949371E1,5.018468457E1
8.459731142E1,3.099884033E0,3.505893326E1,-3.570435333E1,5.013520648E1
8.460735942E1,2.654659271E0,3.523886490E1,-3.574714661E1,5.026612483E1
8.461740642E1,2.213455200E0,3.568674088E1,-3.555080032E1,5.042124812E1
8.462745342E1,1.759704590E0,3.592482376E1,-3.518785095E1,5.031773422E1
8.463750042E1,1.327205658E0,3.601043320E1,-3.519350433E1,5.036958925E1
8.464754842E1,7.725944519E-1,3.626374817E1,-3.488519669E1,5.032527478E1
8.465759542E1,2.282752991E-1,3.608683014E1,-3.500335693E1,5.027470950E1
8.466764242E1,-3.647346497E-1,3.614530945E1,-3.528059769E1,5.051076123E1
8.467768942E1,-1.000385284E0,3.602202988E1,-3.536103439E1,5.048752480E1
8.468773742E1,-1.648174286E0,3.616136169E1,-3.540477371E1,5.063455895E1
8.469778442E1,-2.138103485E0,3.610276031E1,-3.543638229E1,5.063317074E1
8.470783142E1,-2.639186859E0,3.622418213E1,-3.539756393E1,5.071631109E1
8.471787842E1,-2.738780975E0,3.597286987E1,-3.531338120E1,5.048349413E1
8.472792542E1,-3.140464783E0,3.611057281E1,-3.549527359E1,5.073214400E1
8.473797342E1,-3.513912201E0,3.612833405E1,-3.553513336E1,5.079714365E1
8.474802042E1,-3.708541870E0,3.587544632E1,-3.557050323E1,5.065630890E1
8.475806742E1,-4.033790588E0,3.552304840E1,-3.604033279E1,5.076479117E1
8.476811442E1,-4.216686249E0,3.520232773E1,-3.637909317E1,5.079786157E1
8.477816242E1,-4.621547699E0,3.495966339E1,-3.668565369E1,5.088589150E1
8.478820942E1,-4.832027435E0,3.450495911E1,-3.703046417E1,5.084482244E1
8.479825642E1,-5.269855499E0,3.386803055E1,-3.751684189E1,5.081661436E1
8.480830342E1,-5.668357849E0,3.335926437E1,-3.818812180E1,5.102257781E1
8.481835142E1,-6.051837921E0,3.270458603E1,-3.876457214E1,5.107745827E1
8.482839842E1,-6.583972931E0,3.210079956E1,-3.902143478E1,5.095569060E1
8.483844542E1,-6.950992584E0,3.142957306E1,-3.954064178E1,5.098624043E1
8.484849242E1,-7.362770081E0,3.071742630E1,-3.993280411E1,5.091561161E1
8.485854042E1,-7.704463959E0,3.000638580E1,-4.033723831E1,5.086093539E1
