"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.929688431E1,-1.474979973E1,-1.684819984E1,-4.762879944E1,5.263003863E1
2.930688431E1,-1.479859924E1,-1.695800018E1,-4.732379913E1,5.240338037E1
2.931688431E1,-1.488399982E1,-1.698239899E1,-4.721400070E1,5.233638494E1
2.932688431E1,-1.494499969E1,-1.712879944E1,-4.700659943E1,5.221464522E1
2.933688431E1,-1.514019966E1,-1.726300049E1,-4.715299988E1,5.244656547E1
2.934688431E1,-1.529879951E1,-1.717759895E1,-4.712859726E1,5.244261485E1
2.935688431E1,-1.517679977E1,-1.728739929E1,-4.667720032E1,5.203797128E1
2.936688431E1,-1.537199974E1,-1.725079918E1,-4.678699875E1,5.218152643E1
2.937688431E1,-1.557940006E1,-1.733619881E1,-4.677479935E1,5.226034203E1
2.938688431E1,-1.556719971E1,-1.737279892E1,-4.657959747E1,5.209424872E1
2.939688431E1,-1.556719971E1,-1.742160034E1,-4.653079987E1,5.206693002E1
2.940688431E1,-1.554279995E1,-1.745820045E1,-4.625019836E1,5.182131069E1
2.941688431E1,-1.576239967E1,-1.721419907E1,-4.659180069E1,5.211120594E1
2.942688431E1,-1.579899979E1,-1.721419907E1,-4.676259995E1,5.227502078E1
2.943688431E1,-1.605520058E1,-1.690919876E1,-4.692119980E1,5.239550991E1
2.944688431E1,-1.629920006E1,-1.668959999E1,-4.734819794E1,5.278312721E1
2.945688431E1,-1.631139946E1,-1.648220062E1,-4.728720093E1,5.266691619E1
2.946688431E1,-1.650659943E1,-1.622599983E1,-4.756779861E1,5.290034367E1
2.947688431E1,-1.654319954E1,-1.628699875E1,-4.773859787E1,5.308406075E1
2.948688431E1,-1.653100014E1,-1.626259995E1,-4.790940094E1,5.322646730E1
2.949688431E1,-1.644560051E1,-1.623819923E1,-4.777519989E1,5.307171200E1
2.950688431E1,-1.662859917E1,-1.606739998E1,-4.804359818E1,5.331846751E1
2.951688431E1,-1.684819984E1,-1.615279961E1,-4.821439743E1,5.356680775E1
2.952688431E1,-1.655539894E1,-1.626259995E1,-4.793379974E1,5.325600951E1
2.953688431E1,-1.664080048E1,-1.618939972E1,-4.838520050E1,5.366694077E1
2.954688431E1,-1.704339981E1,-1.594539928E1,-4.904399872E1,5.431433555E1
2.955688431E1,-1.740939903E1,-1.550619984E1,-4.945879745E1,5.467816798E1
2.956688431E1,-1.784860039E1,-1.522559929E1,-5.004439926E1,5.527054647E1
2.957688431E1,-1.784860039E1,-1.501819992E1,-5.053239822E1,5.565646535E1
2.958688431E1,-1.782419968E1,-1.489620018E1,-5.033720016E1,5.543854791E1
2.959688431E1,-1.764119911E1,-1.492059994E1,-5.060559845E1,5.563059233E1
2.960688431E1,-1.793400002E1,-1.516459942E1,-5.052019882E1,5.571251135E1
2.961688431E1,-1.806819916E1,-1.511579990E1,-5.043479919E1,5.566521533E1
2.962688431E1,-1.786079979E1,-1.533539963E1,-4.997119904E1,5.523860411E1
2.963688431E1,-1.756799889E1,-1.592099953E1,-4.895859909E1,5.439721717E1
2.964688431E1,-1.720199966E1,-1.637240028E1,-4.812899780E1,5.366902937E1
2.965688431E1,-1.714099884E1,-1.689699936E1,-4.729940033E1,5.307123232E1
2.966688431E1,-1.721419907E1,-1.740939903E1,-4.698220062E1,5.297870326E1
2.967688431E1,-1.684819984E1,-1.766559982E1,-4.610379791E1,5.216795412E1
2.968688431E1,-1.632359886E1,-1.788520050E1,-4.557920074E1,5.161205109E1
2.969688431E1,-1.615279961E1,-1.831220055E1,-4.529859924E1,5.146078815E1
2.970688431E1,-1.579899979E1,-1.889780045E1,-4.465200043E1,5.099545468E1
2.971688431E1,-1.579899979E1,-1.900759888E1,-4.483499908E1,5.119642910E1
2.972688431E1,-1.592099953E1,-1.912960052E1,-4.489599991E1,5.133293923E1
2.973688431E1,-1.577460003E1,-1.903199959E1,-4.417620087E1,5.062204794E1
2.974688431E1,-1.522559929E1,-1.920279884E1,-4.418840027E1,5.052901221E1
2.975688431E1,-1.510359955E1,-1.938579941E1,-4.391999817E1,5.032786681E1
2.976688431E1,-1.503039932E1,-1.937360001E1,-4.381019974E1,5.020540690E1
2.977688431E1,-1.474979973E1,-1.942239952E1,-4.350519943E1,4.987472880E1
2.978688431E1,-1.477419949E1,-1.927599907E1,-4.359059906E1,4.989971380E1
2.979688431E1,-1.450579929E1,-1.926379967E1,-4.374919891E1,4.995502574E1
2.980688431E1,-1.402999973E1,-1.922719955E1,-4.366379929E1,4.972980458E1
2.981688431E1,-1.401779938E1,-1.939799881E1,-4.437139893E1,5.041430452E1
2.982688431E1,-1.428619957E1,-1.953219986E1,-4.433480072E1,5.050917624E1
2.983688431E1,-1.438379955E1,-1.934919930E1,-4.467639923E1,5.076677901E1
2.984688431E1,-1.439599991E1,-1.934919930E1,-4.504240036E1,5.109260374E1
2.985688431E1,-1.437160015E1,-1.936139870E1,-4.501799774E1,5.106884345E1
2.986688431E1,-1.445699978E1,-1.930039978E1,-4.520100021E1,5.123124725E1
2.987688431E1,-1.456680012E1,-1.922719955E1,-4.523759842E1,5.126711596E1
2.988688431E1,-1.471319962E1,-1.926379967E1,-4.534740067E1,5.141944153E1
2.989688431E1,-1.472539997E1,-1.922719955E1,-4.559140015E1,5.162459079E1
2.990688431E1,-1.457899952E1,-1.882460022E1,-4.537179947E1,5.123975983E1
2.991688431E1,-1.446920013E1,-1.892219925E1,-4.534740067E1,5.122298433E1
2.992688431E1,-1.449359989E1,-1.888559914E1,-4.523759842E1,5.111918039E1
2.993688431E1,-1.439599991E1,-1.905640030E1,-4.492039871E1,5.087468355E1
2.994688431E1,-1.418859959E1,-1.905640030E1,-4.487159729E1,5.077325077E1
2.995688431E1,-1.405439949E1,-1.915399933E1,-4.468859863E1,5.061099370E1
2.996688431E1,-1.429839993E1,-1.904419899E1,-4.466419983E1,5.061636595E1
2.997688431E1,-1.421299934E1,-1.904419899E1,-4.440800095E1,5.036627258E1
2.998688431E1,-1.435939980E1,-1.899539948E1,-4.496920013E1,5.088463938E1
2.999688431E1,-1.466440010E1,-1.875139999E1,-4.548159790E1,5.133454373E1
3.000688431E1,-1.496939945E1,-1.866600037E1,-4.585979843E1,5.172643040E1
3.001688431E1,-1.540859985E1,-1.821459961E1,-4.656739807E1,5.232321809E1
3.002688431E1,-1.562819958E1,-1.812919998E1,-4.676259995E1,5.253236400E1
3.003688431E1,-1.601860046E1,-1.779979897E1,-4.684799957E1,5.261333926E1
3.004688431E1,-1.612839890E1,-1.760459900E1,-4.742139816E1,5.309271288E1
3.005688431E1,-1.616499901E1,-1.733619881E1,-4.733599854E1,5.293909462E1
3.006688431E1,-1.600639915E1,-1.770219994E1,-4.679919815E1,5.253320516E1
3.007688431E1,-1.599419975E1,-1.786079979E1,-4.653079987E1,5.234441643E1
3.008688431E1,-1.557940006E1,-1.769000053E1,-4.588419724E1,5.158501121E1
3.009688431E1,-1.528660011E1,-1.788520050E1,-4.564019775E1,5.134771846E1
3.010688431E1,-1.517679977E1,-1.779979897E1,-4.562799835E1,5.127457780E1
3.011688431E1,-1.494499969E1,-1.769000053E1,-4.588419724E1,5.139697161E1
3.012688431E1,-1.433500004E1,-1.795839882E1,-4.551819992E1,5.098924238E1
3.013688431E1,-1.423740005E1,-1.828779984E1,-4.534740067E1,5.092675063E1
3.014688431E1,-1.421299934E1,-1.826339912E1,-4.539619827E1,5.095464567E1
3.015688431E1,-1.392019939E1,-1.848299980E1,-4.516439819E1,5.074658705E1
3.016688431E1,-1.402999973E1,-1.869039917E1,-4.531079865E1,5.098274598E1
3.017688431E1,-1.378599930E1,-1.880019951E1,-4.507899857E1,5.075054078E1
3.018688431E1,-1.367619991E1,-1.915399933E1,-4.472520065E1,5.053966470E1
3.019688431E1,-1.361520004E1,-1.949559975E1,-4.446899796E1,5.042761010E1
3.020688431E1,-1.367619991E1,-1.969079971E1,-4.376139832E1,4.989815648E1
3.021688431E1,-1.363959980E1,-1.970299911E1,-4.371260071E1,4.985015865E1
3.022688431E1,-1.345660019E1,-1.966639900E1,-4.411520004E1,5.013978673E1
3.023688431E1,-1.374940014E1,-1.947119904E1,-4.418840027E1,5.020745278E1
3.024688431E1,-1.411539936E1,-1.926379967E1,-4.517659760E1,5.110052296E1
3.025688431E1,-1.439599991E1,-1.869039917E1,-4.609159851E1,5.177848286E1
3.026688431E1,-1.467659950E1,-1.831220055E1,-4.688459778E1,5.242999877E1
3.027688431E1,-1.467659950E1,-1.806819916E1,-4.721400070E1,5.264051915E1
3.028688431E1,-1.496939945E1,-1.749480057E1,-4.790940094E1,5.315507187E1
3.029688431E1,-1.481079960E1,-1.733619881E1,-4.818999863E1,5.331209564E1
3.030688431E1,-1.490839958E1,-1.743379974E1,-4.788499832E1,5.309586439E1
3.031688431E1,-1.473759937E1,-1.732399940E1,-4.790940094E1,5.303421998E1
3.032688431E1,-1.429839993E1,-1.758020020E1,-4.712859726E1,5.229352120E1
3.033688431E1,-1.407880020E1,-1.805599976E1,-4.646979904E1,5.180418868E1
3.034688431E1,-1.393239975E1,-1.816580009E1,-4.616479874E1,5.152957110E1
3.035688431E1,-1.388359928E1,-1.840979958E1,-4.561579895E1,5.111238757E1
3.036688431E1,-1.390799999E1,-1.880019951E1,-4.511560059E1,5.081631019E1
3.037688431E1,-1.406659985E1,-1.903199959E1,-4.515219879E1,5.097849836E1
3.038688431E1,-1.407880020E1,-1.899539948E1,-4.489599991E1,5.074138965E1
3.039688431E1,-1.399339962E1,-1.914179993E1,-4.516439819E1,5.101025977E1
3.040688431E1,-1.418859959E1,-1.916619873E1,-4.493259811E1,5.086843722E1
3.041688431E1,-1.453020000E1,-1.895879936E1,-4.531079865E1,5.122139455E1
3.042688431E1,-1.427400017E1,-1.883679962E1,-4.518880081E1,5.099607651E1
3.043688431E1,-1.438379955E1,-1.861719894E1,-4.549379730E1,5.121698331E1
3.044688431E1,-1.412759972E1,-1.855620003E1,-4.625019836E1,5.179770730E1
3.045688431E1,-1.394460011E1,-1.829999924E1,-4.607939911E1,5.150391118E1
3.046688431E1,-1.387139988E1,-1.805599976E1,-4.650639725E1,5.178107614E1
3.047688431E1,-1.399339962E1,-1.783639908E1,-4.679919815E1,5.200112799E1
3.048688431E1,-1.412759972E1,-1.747039986E1,-4.750679779E1,5.255187705E1
3.049688431E1,-1.384700012E1,-1.731180000E1,-4.751899719E1,5.243560742E1
3.050688431E1,-1.374940014E1,-1.734840012E1,-4.753120041E1,5.243308119E1
3.051688431E1,-1.372499943E1,-1.748259926E1,-4.744580078E1,5.239390134E1
3.052688431E1,-1.367619991E1,-1.755579948E1,-4.706760025E1,5.206345679E1
3.053688431E1,-1.378599930E1,-1.786079979E1,-4.707979965E1,5.220698690E1
3.054688431E1,-1.381040001E1,-1.795839882E1,-4.729940033E1,5.244487113E1
3.055688431E1,-1.357859993E1,-1.812919998E1,-4.651860046E1,5.173998896E1
3.056688431E1,-1.311499977E1,-1.839760017E1,-4.585979843E1,5.112334128E1
3.057688431E1,-1.289540005E1,-1.892219925E1,-4.532299805E1,5.077908151E1
3.058688431E1,-1.282219982E1,-1.917840004E1,-4.479840088E1,5.038964733E1
3.059688431E1,-1.243179989E1,-1.931259918E1,-4.481060028E1,5.035390782E1
3.060688431E1,-1.249279976E1,-1.923939896E1,-4.487159729E1,5.039528511E1
3.061688431E1,-1.255379963E1,-1.901980019E1,-4.489599991E1,5.034879832E1
3.062688431E1,-1.252939987E1,-1.904419899E1,-4.476179886E1,5.023232041E1
3.063688431E1,-1.257819939E1,-1.876359940E1,-4.523759842E1,5.056405910E1
3.064688431E1,-1.249279976E1,-1.883679962E1,-4.550600052E1,5.081034490E1
3.065688431E1,-1.246840000E1,-1.873920059E1,-4.556699753E1,5.082292692E1
3.066688431E1,-1.273680019E1,-1.866600037E1,-4.588419724E1,5.114689829E1
3.067688431E1,-1.282219982E1,-1.864159966E1,-4.600619888E1,5.126878565E1
3.068688431E1,-1.290759945E1,-1.859280014E1,-4.616479874E1,5.141485177E1
3.069688431E1,-1.294419956E1,-1.866600037E1,-4.646979904E1,5.172440522E1
3.070688431E1,-1.284659958E1,-1.866600037E1,-4.620140076E1,5.145895571E1
3.071688431E1,-1.283440018E1,-1.900759888E1,-4.625019836E1,5.162452413E1
3.072688431E1,-1.290759945E1,-1.892219925E1,-4.609159851E1,5.146932291E1
3.073688431E1,-1.283440018E1,-1.881239891E1,-4.607939911E1,5.139979769E1
3.074688431E1,-1.279780006E1,-1.867819977E1,-4.646979904E1,5.169236942E1
3.075688431E1,-1.284659958E1,-1.856839943E1,-4.638439941E1,5.158810994E1
3.076688431E1,-1.272459984E1,-1.843420029E1,-4.642099762E1,5.154264449E1
3.077688431E1,-1.239519978E1,-1.839760017E1,-4.627460098E1,5.131716444E1
3.078688431E1,-1.227320004E1,-1.840979958E1,-4.605500031E1,5.109417983E1
3.079688431E1,-1.218779945E1,-1.839760017E1,-4.593299866E1,5.095934177E1
3.080688431E1,-1.206579971E1,-1.851959991E1,-4.595739746E1,5.099648503E1
3.081688431E1,-1.209019947E1,-1.853179932E1,-4.596960068E1,5.101769003E1
3.082688431E1,-1.179739952E1,-1.866600037E1,-4.565240097E1,5.071232512E1
3.083688431E1,-1.188280010E1,-1.860499954E1,-4.583539963E1,5.087465779E1
3.084688431E1,-1.205359936E1,-1.877579880E1,-4.598180008E1,5.110915590E1
3.085688431E1,-1.209019947E1,-1.881239891E1,-4.590859985E1,5.106543661E1
3.086688431E1,-1.210239983E1,-1.871479988E1,-4.611599731E1,5.121910800E1
3.087688431E1,-1.200479984E1,-1.867819977E1,-4.617699814E1,5.123773534E1
3.088688431E1,-1.201700020E1,-1.842199898E1,-4.588419724E1,5.088357197E1
3.089688431E1,-1.207800007E1,-1.837319946E1,-4.607939911E1,5.105647428E1
3.090688431E1,-1.222439957E1,-1.848299980E1,-4.538399887E1,5.050509459E1
3.091688431E1,-1.204139996E1,-1.872699928E1,-4.492039871E1,5.013519757E1
3.092688431E1,-1.168760014E1,-1.878800011E1,-4.466419983E1,4.984455528E1
3.093688431E1,-1.161439991E1,-1.859280014E1,-4.429819870E1,4.942587288E1
3.094688431E1,-1.160219955E1,-1.875139999E1,-4.433480072E1,4.951566006E1
3.095688431E1,-1.155340004E1,-1.858059883E1,-4.409079742E1,4.922111460E1
3.096688431E1,-1.154119968E1,-1.875139999E1,-4.449340057E1,4.964349893E1
3.097688431E1,-1.126060009E1,-1.881239891E1,-4.438359833E1,4.950364903E1
3.098688431E1,-1.108979988E1,-1.871479988E1,-4.494479752E1,4.993257674E1
3.099688431E1,-1.093120003E1,-1.862940025E1,-4.498139954E1,4.989861714E1
3.100688431E1,-1.091899967E1,-1.861719894E1,-4.481060028E1,4.973745619E1
3.101688431E1,-1.101659966E1,-1.867819977E1,-4.489599991E1,4.985871461E1
3.102688431E1,-1.099219990E1,-1.851959991E1,-4.500579834E1,4.989314506E1
3.103688431E1,-1.100440025E1,-1.865379906E1,-4.477399826E1,4.973702810E1
3.104688431E1,-1.091899967E1,-1.860499954E1,-4.487159729E1,4.978785801E1
3.105688431E1,-1.099219990E1,-1.859280014E1,-4.466419983E1,4.961261354E1
3.106688431E1,-1.111419964E1,-1.851959991E1,-4.472520065E1,4.966733925E1
3.107688431E1,-1.101659966E1,-1.849519920E1,-4.482279968E1,4.972445307E1
3.108688431E1,-1.074819946E1,-1.819019890E1,-4.451779938E1,4.927719137E1
3.109688431E1,-1.017479992E1,-1.837319946E1,-4.481060028E1,4.948829063E1
3.110688431E1,-1.000399971E1,-1.823900032E1,-4.445679855E1,4.908307326E1
3.111688431E1,-1.007719994E1,-1.792179871E1,-4.490819931E1,4.939116513E1
3.112688431E1,-9.942999840E0,-1.786079979E1,-4.494479752E1,4.937515811E1
3.113688431E1,-9.857600212E0,-1.765340042E1,-4.537179947E1,4.967308140E1
3.114688431E1,-9.650199890E0,-1.745820045E1,-4.564019775E1,4.980906315E1
3.115688431E1,-9.589200020E0,-1.729960060E1,-4.577439880E1,4.986506316E1
3.116688431E1,-9.772199631E0,-1.734840012E1,-4.598180008E1,5.010777196E1
3.117688431E1,-9.942999840E0,-1.716539955E1,-4.607939911E1,5.016796996E1
3.118688431E1,-9.894199371E0,-1.716539955E1,-4.620140076E1,5.027042426E1
3.119688431E1,-9.503799438E0,-1.736059952E1,-4.651860046E1,5.055386047E1
3.120688431E1,-9.515999794E0,-1.717759895E1,-4.634779739E1,5.033629388E1
3.121688431E1,-9.601399422E0,-1.723859978E1,-4.629899979E1,5.032845690E1
3.122688431E1,-9.528200150E0,-1.732399940E1,-4.621360016E1,5.026533988E1
3.123688431E1,-9.662400246E0,-1.729960060E1,-4.636000061E1,5.041713812E1
3.124688431E1,-9.467200279E0,-1.727519989E1,-4.681139755E1,5.078747240E1
3.125688431E1,-9.491600037E0,-1.714099884E1,-4.683580017E1,5.076905051E1
3.126688431E1,-9.198800087E0,-1.722640038E1,-4.717739868E1,5.105951174E1
3.127688431E1,-9.381799698E0,-1.726300049E1,-4.692119980E1,5.086873639E1
3.128688431E1,-9.357399940E0,-1.722640038E1,-4.670159912E1,5.064927605E1
3.129688431E1,-9.235400200E0,-1.740939903E1,-4.643320084E1,5.044226335E1
3.130688431E1,-9.333000183E0,-1.749480057E1,-4.627460098E1,5.034393345E1
3.131688431E1,-9.723400116E0,-1.758020020E1,-4.639659882E1,5.055939409E1
3.132688431E1,-9.760000229E0,-1.781200027E1,-4.612820053E1,5.040174444E1
3.133688431E1,-1.005280018E1,-1.798279953E1,-4.606719971E1,5.046411358E1
3.134688431E1,-1.035779953E1,-1.801939964E1,-4.583539963E1,5.032759316E1
3.135688431E1,-1.032119942E1,-1.825119972E1,-4.544499969E1,5.004879065E1
3.136688431E1,-1.032119942E1,-1.851959991E1,-4.588419724E1,5.054564565E1
3.137688431E1,-1.072379971E1,-1.827560043E1,-4.629899979E1,5.091752972E1
3.138688431E1,-1.106540012E1,-1.816580009E1,-4.653079987E1,5.116204364E1
3.139688431E1,-1.089459991E1,-1.801939964E1,-4.664059830E1,5.117359163E1
3.140688431E1,-1.121179962E1,-1.779979897E1,-4.679919815E1,5.130986495E1
3.141688431E1,-1.135820007E1,-1.784860039E1,-4.679919815E1,5.135899329E1
3.142688431E1,-1.150459957E1,-1.801939964E1,-4.679919815E1,5.145113723E1
3.143688431E1,-1.174860001E1,-1.798279953E1,-4.686019897E1,5.154889843E1
3.144688431E1,-1.219999981E1,-1.799499893E1,-4.693339920E1,5.172430708E1
3.145688431E1,-1.228539944E1,-1.812919998E1,-4.670159912E1,5.158137544E1
3.146688431E1,-1.224879932E1,-1.805599976E1,-4.664059830E1,5.149172382E1
3.147688431E1,-1.216339970E1,-1.842199898E1,-4.587199783E1,5.090735235E1
3.148688431E1,-1.235859966E1,-1.871479988E1,-4.593299866E1,5.111574206E1
3.149688431E1,-1.212679958E1,-1.883679962E1,-4.551819992E1,5.073254194E1
3.150688431E1,-1.219999981E1,-1.893440056E1,-4.544499969E1,5.072079965E1
3.151688431E1,-1.232199955E1,-1.897099876E1,-4.571339798E1,5.100436473E1
3.152688431E1,-1.206579971E1,-1.901980019E1,-4.553039932E1,5.079718087E1
3.153688431E1,-1.169979954E1,-1.916619873E1,-4.562799835E1,5.085413176E1
3.154688431E1,-1.151679993E1,-1.965419960E1,-4.561579895E1,5.098750196E1
3.155688431E1,-1.118739986E1,-1.978839874E1,-4.573780060E1,5.107528800E1
3.156688431E1,-1.074819946E1,-2.000799942E1,-4.540839767E1,5.077170877E1
3.157688431E1,-1.072379971E1,-2.002019882E1,-4.579879761E1,5.112081869E1
3.158688431E1,-1.040660000E1,-2.004459953E1,-4.568899918E1,5.096634124E1
3.159688431E1,-9.796599388E0,-2.031299973E1,-4.548159790E1,5.076580606E1
3.160688431E1,-9.589200020E0,-2.052039909E1,-4.542060089E1,5.075500489E1
3.161688431E1,-9.064599991E0,-2.069120026E1,-4.518880081E1,5.052049544E1
3.162688431E1,-8.381400108E0,-2.087419891E1,-4.499359894E1,5.030312111E1
3.163688431E1,-8.076399803E0,-2.095960045E1,-4.522539902E1,5.049623551E1
3.164688431E1,-7.551799774E0,-2.100839996E1,-4.516439819E1,5.038060552E1
3.165688431E1,-7.051599979E0,-2.126459885E1,-4.509119797E1,5.035001848E1
3.166688431E1,-6.892999649E0,-2.126459885E1,-4.553039932E1,5.072192692E1
3.167688431E1,-6.648999691E0,-2.135000038E1,-4.554259872E1,5.073618050E1
3.168688431E1,-6.295199871E0,-2.132559967E1,-4.572559738E1,5.084526525E1
3.169688431E1,-6.380599976E0,-2.142319870E1,-4.583539963E1,5.099558175E1
3.170688431E1,-6.380599976E0,-2.135000038E1,-4.550600052E1,5.066883318E1
3.171688431E1,-6.502599716E0,-2.137439919E1,-4.545719910E1,5.065082125E1
3.172688431E1,-6.587999821E0,-2.128899956E1,-4.538399887E1,5.056016809E1
3.173688431E1,-6.624599934E0,-2.104500008E1,-4.507899857E1,5.018857902E1
3.174688431E1,-6.392799854E0,-2.099619865E1,-4.509119797E1,5.014902175E1
3.175688431E1,-6.612400055E0,-2.078879929E1,-4.504240036E1,5.004713619E1
3.176688431E1,-6.783199787E0,-2.084980011E1,-4.483499908E1,4.990894816E1
3.177688431E1,-6.819799900E0,-2.071559906E1,-4.473740005E1,4.977027907E1
3.178688431E1,-7.234600067E0,-2.026420021E1,-4.505459976E1,4.992889152E1
3.179688431E1,-7.332200050E0,-2.010560036E1,-4.498139954E1,4.981287612E1
3.180688431E1,-7.746999741E0,-1.984939957E1,-4.546939850E1,5.021434922E1
3.181688431E1,-8.161799431E0,-1.992259979E1,-4.544499969E1,5.028690634E1
3.182688431E1,-8.430199623E0,-1.995919991E1,-4.503020096E1,4.997156116E1
3.183688431E1,-8.564399719E0,-1.998359871E1,-4.482279968E1,4.981743200E1
3.184688431E1,-8.710800171E0,-1.994700050E1,-4.427379990E1,4.933487839E1
3.185688431E1,-8.954799652E0,-1.998359871E1,-4.381019974E1,4.897822225E1
3.186688431E1,-9.149999619E0,-2.031299973E1,-4.362719727E1,4.898645519E1
3.187688431E1,-9.223199844E0,-2.037400055E1,-4.349300003E1,4.890611787E1
3.188688431E1,-9.296400070E0,-2.039839935E1,-4.333440018E1,4.878922001E1
3.189688431E1,-9.174399376E0,-2.027639961E1,-4.391999817E1,4.923685839E1
3.190688431E1,-9.357399940E0,-2.025199890E1,-4.378580093E1,4.914163974E1
3.191688431E1,-9.247599602E0,-2.028859901E1,-4.399319839E1,4.932085617E1
3.192688431E1,-9.406199455E0,-2.036179924E1,-4.463980103E1,4.995789519E1
3.193688431E1,-9.589200020E0,-2.038619995E1,-4.511560059E1,5.042784272E1
3.194688431E1,-9.467200279E0,-2.053260040E1,-4.529859924E1,5.062784465E1
3.195688431E1,-9.540399551E0,-2.037400055E1,-4.561579895E1,5.086177578E1
3.196688431E1,-9.662400246E0,-2.056920052E1,-4.571339798E1,5.105064880E1
3.197688431E1,-9.637999535E0,-2.086199951E1,-4.549379730E1,5.096861438E1
3.198688431E1,-9.930799484E0,-2.088640022E1,-4.603059769E1,5.151386625E1
3.199688431E1,-1.005280018E1,-2.097179985E1,-4.593299866E1,5.148510023E1
3.200688431E1,-1.001620007E1,-2.105719948E1,-4.577439880E1,5.137144634E1
3.201688431E1,-9.991799355E0,-2.104500008E1,-4.616479874E1,5.170992869E1
3.202688431E1,-1.035779953E1,-2.072780037E1,-4.657959747E1,5.202484618E1
3.203688431E1,-1.094339943E1,-2.073999977E1,-4.731159973E1,5.280429008E1
3.204688431E1,-1.072379971E1,-2.071559906E1,-4.711639786E1,5.257462194E1
3.205688431E1,-1.073600006E1,-2.049600029E1,-4.698220062E1,5.237055375E1
3.206688431E1,-1.028460026E1,-2.059359932E1,-4.668939972E1,5.205544526E1
3.207688431E1,-1.038220024E1,-2.049600029E1,-4.667720032E1,5.202535093E1
3.208688431E1,-1.045539951E1,-2.019099998E1,-4.662839890E1,5.187677171E1
3.209688431E1,-1.022359943E1,-2.011779976E1,-4.636000061E1,5.156061975E1
3.210688431E1,-9.772199631E0,-2.012999916E1,-4.622579956E1,5.135695958E1
3.211688431E1,-8.930399895E0,-2.025199890E1,-4.527420044E1,5.039492759E1
3.212688431E1,-8.588799477E0,-2.017879868E1,-4.532299805E1,5.035003023E1
3.213688431E1,-8.515600204E0,-2.009339905E1,-4.549379730E1,5.045736542E1
3.214688431E1,-8.320400238E0,-1.997139931E1,-4.533519745E1,5.023311635E1
3.215688431E1,-8.186200142E0,-1.966639900E1,-4.583539963E1,5.054369379E1
3.216688431E1,-8.039799690E0,-1.958099937E1,-4.612820053E1,5.075297824E1
3.217688431E1,-7.820199966E0,-1.928820038E1,-4.595739746E1,5.045069457E1
3.218688431E1,-7.637199879E0,-1.917840004E1,-4.595739746E1,5.038075259E1
3.219688431E1,-7.649399757E0,-1.884899902E1,-4.628680038E1,5.055952898E1
3.220688431E1,-7.490799904E0,-1.861719894E1,-4.617699814E1,5.034905497E1
3.221688431E1,-7.234600067E0,-1.836100006E1,-4.610379791E1,5.015003433E1
3.222688431E1,-7.393199921E0,-1.788520050E1,-4.668939972E1,5.054146662E1
3.223688431E1,-7.246799946E0,-1.764119911E1,-4.639659882E1,5.016345679E1
3.224688431E1,-7.088200092E0,-1.754360008E1,-4.653079987E1,5.023082540E1
3.225688431E1,-7.161399841E0,-1.736059952E1,-4.660400009E1,5.024548624E1
3.226688431E1,-7.002799988E0,-1.714099884E1,-4.651860046E1,5.006828575E1
3.227688431E1,-6.831999779E0,-1.714099884E1,-4.653079987E1,5.005602260E1
3.228688431E1,-6.966199875E0,-1.704339981E1,-4.668939972E1,5.018869857E1
3.229688431E1,-6.941799641E0,-1.715320015E1,-4.667720032E1,5.021137209E1
3.230688431E1,-6.892999649E0,-1.715320015E1,-4.667720032E1,5.020464868E1
3.231688431E1,-6.929599762E0,-1.745820045E1,-4.675040054E1,5.038261671E1
3.232688431E1,-6.746599674E0,-1.753139877E1,-4.660400009E1,5.024738177E1
3.233688431E1,-6.502599716E0,-1.773880005E1,-4.712859726E1,5.077453604E1
3.234688431E1,-6.514800072E0,-1.792179871E1,-4.676259995E1,5.050123011E1
3.235688431E1,-6.490399837E0,-1.806819916E1,-4.649419785E1,5.030204314E1
3.236688431E1,-6.502599716E0,-1.832439995E1,-4.645759964E1,5.036244633E1
3.237688431E1,-6.526999950E0,-1.838539886E1,-4.672599792E1,5.063539772E1
3.238688431E1,-6.234200001E0,-1.867819977E1,-4.653079987E1,5.052579274E1
3.239688431E1,-5.831599712E0,-1.878800011E1,-4.672599792E1,5.069827793E1
3.240688431E1,-5.660799980E0,-1.888559914E1,-4.643320084E1,5.044554144E1
3.241688431E1,-5.733999729E0,-1.926379967E1,-4.603059769E1,5.022736957E1
3.242688431E1,-5.648600101E0,-1.938579941E1,-4.625019836E1,5.046579783E1
3.243688431E1,-5.782799721E0,-1.933699989E1,-4.649419785E1,5.068600172E1
3.244688431E1,-5.563199997E0,-1.961759949E1,-4.629899979E1,5.059048117E1
3.245688431E1,-5.563199997E0,-1.966639900E1,-4.659180069E1,5.087742461E1
3.246688431E1,-5.721799850E0,-1.986159897E1,-4.659180069E1,5.097075631E1
3.247688431E1,-5.685199738E0,-2.012999916E1,-4.638439941E1,5.088271682E1
3.248688431E1,-5.599800110E0,-2.041059875E1,-4.653079987E1,5.111815371E1
3.249688431E1,-5.368000031E0,-2.047159958E1,-4.617699814E1,5.079583616E1
3.250688431E1,-5.197199821E0,-2.058139992E1,-4.609159851E1,5.074485552E1
3.251688431E1,-5.075200081E0,-2.094739914E1,-4.587199783E1,5.068324547E1
3.252688431E1,-4.880000114E0,-2.097179985E1,-4.567679977E1,5.049753289E1
